file_name,rwcount,spatial_count,br_count,br_rect_ratio,requiredFromBRDD,duplicates,duplicate_ratio,avgMBRArea,avgLenX,avgLenY,E_0,E_2,TT_area,TT_margin,TT_overlap,num_partition,load_balanceO,load_balance_new,load_balance_brdd,file_name2,rwcount2,spartial_count2,br_count2,br_rect_ratio2,requiredFromBRDD2,duplicates2,duplicate_ratio2,avgMBRArea2,avgLenX2,avgLenY2,E_02,E_22,TT_area2,TT_margin2,TT_overlap2,num_partition2,load_balanceO2,load_balance_new2,load_balance_brdd2,overlapMBRFirstDS,overlapMBRSecondDS,jaccardSimilarity,elaspsedTimeOld, elaspsedTimeNew, joinCard,UseNewM
spodata: diagonal_50000_02_PL2.wkt,50000,62310,11892,0.23784,0,12310,0.2462,4.03E-04,0.020048286,0.020124687,-1.866528995,-5.354590097,14.53459694,19.43196445,110.3912316,15,14.97408128,16.59361865,7.852052335,diagonal_20000_004_PL1.wkt,20000,21005,1001,0.05005,0,1005,0.05025,1.59E-05,0.004000456,0.003985503,-1.82882299,-4.787352617,6.747025678,9.262928086,49.53312281,15,9.807897755,10.03251464,2.293847916,1,1,1,0.021857335,0.041046125,3305608,0
spodata: diagonal_50000_02_PL2.wkt,50000,62220,11902,0.23804,0,12220,0.2444,4.03E-04,0.020048286,0.020124687,-1.866528995,-5.354590097,14.82738766,19.58764629,114.354204,15,13.77225326,13.83406014,7.807565195,uniform_12000_002_PL2.wkt,12000,12134,131,0.010916667,0,134,0.011166667,4.01E-06,0.001993189,0.002010833,-1.958294618,-3.819022598,6.858495746,9.31174226,50.91191599,15,35.69006789,35.82904315,1.510775545,1,1,1,0.021102781,0.021200997,187197,0
spodata: diagonal_50000_02_PL2.wkt,50000,62415,12041,0.24082,0,12415,0.2483,4.03E-04,0.020048286,0.020124687,-1.866528995,-5.354590097,15.85739289,20.54918437,129.0803067,15,11.19271802,12.3520727,7.789007137,uniform_10000_01_PL1.wkt,10000,10593,575,0.0575,0,593,0.0593,1.01E-04,0.009931403,0.010097206,-1.958294618,-3.707263204,7.632645868,10.03529054,60.65463447,15,31.36959133,31.95197646,2.87084293,1,1,1,0.017222836,0.020796523,68117,0
spodata: uniform_40000_005_PL1.wkt,40000,41126,1113,0.027825,0,1126,0.02815,2.50E-05,0.004993334,0.004993725,-1.958294618,-4.555419233,11.8568357,18.11689592,86.08112701,14,9.750727724,9.89663074,4.634434962,uniform_10000_02_PL2.wkt,10000,11152,1092,0.1092,0,1152,0.1152,3.96E-04,0.019838708,0.019955103,-1.958294618,-3.7072319,6.41838451,9.435116331,47.85289904,14,4.978468705,5.35096253,4.525871903,0.948087871,1,0.948087871,0.007192042,0.008497406,71,0
spodata: uniform_40000_005_PL1.wkt,40000,41152,1138,0.02845,0,1152,0.0288,2.50E-05,0.004993334,0.004993725,-1.958294618,-4.555419233,11.2227874,17.73566784,78.65836058,14,14.06413568,14.16867319,4.167199732,diagonal_10000_004_PL1.wkt,10000,10253,253,0.0253,0,253,0.0253,1.57E-05,0.003964239,0.003992093,-1.788097314,-4.382528895,4.960344421,7.759035264,31.81410427,14,31.90361319,31.74920471,4.580850328,1,1,1,0.012773954,0.01125401,1581,1
spodata: uniform_40000_005_PL1.wkt,40000,41166,1150,0.02875,0,1166,0.02915,2.50E-05,0.004993334,0.004993725,-1.958294618,-4.555419233,11.80460679,18.7593043,87.75365028,15,11.83369719,11.8012457,4.031398506,diagonal_10000_02_PL2.wkt,10000,11196,985,0.0985,0,1196,0.1196,3.95E-04,0.01989844,0.019884137,-1.806413311,-4.36372626,5.729490398,8.694564761,41.20772563,15,32.7554953,32.43019581,9.074871872,0.951979171,1,0.951979171,0.012025155,0.013644606,64,0
spodata: uniform_40000_005_PL1.wkt,40000,41088,1078,0.02695,0,1088,0.0272,2.50E-05,0.004993334,0.004993725,-1.958294618,-4.555419233,11.32339417,17.89815214,79.65000791,14,10.04440346,9.961947601,3.819926273,diagonal_12000_002_PL2.wkt,12000,12158,158,0.013166667,0,158,0.013166667,4.00E-06,0.002010642,0.001988505,-1.814332641,-4.471569489,4.845651372,7.763188749,30.30248601,14,34.3868579,34.34948568,3.333755248,1,1,1,0.010741657,0.008858715,4953,1
spodata: uniform_40000_005_PL1.wkt,40000,41095,1082,0.02705,0,1095,0.027375,2.50E-05,0.004993334,0.004993725,-1.958294618,-4.555419233,12.24119223,18.7063374,88.15892657,14,14.56325697,14.72364595,4.616533816,diagonal_10000_003_PL3.wkt,10000,10153,153,0.0153,0,153,0.0153,9.04E-06,0.002992273,0.003009699,-1.788097314,-4.373532929,5.557253817,8.303189732,38.04632676,14,31.36986536,31.31120247,3.96471364,1,1,1,0.01021528,0.007913613,2555,1
spodata: uniform_40000_005_PL1.wkt,40000,41158,1146,0.02865,0,1158,0.02895,2.50E-05,0.004993334,0.004993725,-1.958294618,-4.555419233,11.61182474,17.8653366,80.72208016,14,13.92540853,13.94211067,4.406088125,uniform_10000_001_PL1.wkt,10000,10056,55,0.0055,0,56,0.0056,9.91E-07,0.001000506,9.90E-04,-1.958294618,-3.70553986,5.665578892,8.824209909,39.02091384,14,7.366053964,7.387854898,1.394795521,1,1,1,0.006099101,0.004224894,6526,1
spodata: uniform_40000_005_PL1.wkt,40000,41062,1047,0.026175,0,1062,0.02655,2.50E-05,0.004993334,0.004993725,-1.958294618,-4.555419233,10.78841098,16.63403391,69.76686499,13,13.94691327,13.90569667,4.493548384,uniform_10000_03_PL3.wkt,15000,17504,2302,0.153466667,0,2504,0.166933333,9.04E-04,0.030099983,0.029929714,-1.958294618,-3.955175586,6.173698516,8.906992265,41.95189186,13,9.10982529,8.977197038,6.302985654,0.913984617,1,0.913984617,0.014544481,0.017611138,56,0
spodata: uniform_40000_005_PL1.wkt,40000,41208,1190,0.02975,0,1208,0.0302,2.50E-05,0.004993334,0.004993725,-1.958294618,-4.555419233,12.56536614,19.41402594,96.77073003,15,12.86924352,13.00501057,4.587066216,diagonal_20000_02_PL2.wkt,20000,22490,2304,0.1152,0,2490,0.1245,4.01E-04,0.020023429,0.020051816,-1.819227021,-4.793944235,5.919708781,8.512578096,41.08208921,15,41.55858203,40.9865728,13.77527664,0.948483583,1,0.948483583,0.020494909,0.022967344,129,0
spodata: uniform_40000_005_PL1.wkt,40000,41221,1201,0.030025,0,1221,0.030525,2.50E-05,0.004993334,0.004993725,-1.958294618,-4.555419233,12.38523083,19.91561146,98.17615969,16,12.13258451,12.16627305,3.573307463,diagonal_15000_005_PL1.wkt,15000,15464,460,0.030666667,0,464,0.030933333,2.48E-05,0.005003333,0.004972331,-1.838822572,-4.618824779,5.370319834,8.395346996,37.37038248,16,34.69593924,34.43663553,6.058770144,0.99988204,1,0.99988204,0.013696932,0.010929517,1561,1
spodata: uniform_40000_005_PL1.wkt,40000,41149,1135,0.028375,0,1149,0.028725,2.50E-05,0.004993334,0.004993725,-1.958294618,-4.555419233,13.1048522,19.85181703,104.809258,15,10.90874442,11.46727736,4.043595033,diagonal_15000_003_PL3.wkt,15000,15322,307,0.020466667,0,322,0.021466667,8.99E-06,0.002988501,0.003014457,-1.831607425,-4.608892115,5.718201507,8.411897376,39.99749694,15,37.69909771,37.71017369,4.286559557,1,1,1,0.013970258,0.010339388,3814,1
spodata: uniform_40000_005_PL1.wkt,40000,41175,1148,0.0287,0,1175,0.029375,2.50E-05,0.004993334,0.004993725,-1.958294618,-4.555419233,12.66323968,20.34642897,101.9726093,16,9.776562683,9.892590662,3.511801904,uniform_15000_005_PL1.wkt,15000,15456,453,0.0302,0,456,0.0304,2.46E-05,0.004933992,0.004969182,-1.958294618,-3.954570848,6.310828315,10.15736342,50.75802504,16,6.41579274,6.412830888,2.293574863,0.99970382,1,0.99970382,0.005797626,0.005765384,1713,1
spodata: uniform_40000_005_PL1.wkt,40000,41234,1215,0.030375,0,1234,0.03085,2.50E-05,0.004993334,0.004993725,-1.958294618,-4.555419233,13.4068878,20.17035085,107.1261437,15,13.47065168,13.80425659,4.284530505,uniform_10000_003_PL3.wkt,10000,10178,175,0.0175,0,178,0.0178,8.95E-06,0.002976635,0.003004125,-1.958294618,-3.705408277,6.599508751,10.010294,52.45386829,15,6.918752019,7.056443864,1.876166304,1,1,1,0.005276708,0.004203303,2606,1
spodata: uniform_40000_005_PL1.wkt,40000,41201,1183,0.029575,0,1201,0.030025,2.50E-05,0.004993334,0.004993725,-1.958294618,-4.555419233,12.9509217,20.12720112,103.3357308,16,13.62189614,13.69490781,3.555501256,uniform_15000_003_PL3.wkt,15000,15264,261,0.0174,0,264,0.0176,9.04E-06,0.003005121,0.003007498,-1.958294618,-3.954611243,6.390581843,9.994552099,50.7482961,16,8.39688815,8.399103127,1.876452183,1,1,1,0.006063355,0.005612195,3898,1
spodata: uniform_40000_005_PL1.wkt,40000,41233,1215,0.030375,0,1233,0.030825,2.50E-05,0.004993334,0.004993725,-1.958294618,-4.555419233,12.47278407,19.84308713,97.30312884,16,12.69958601,12.61196456,3.706850515,diagonal_10000_03_PL3.wkt,15000,17961,2608,0.173866667,0,2961,0.1974,9.01E-04,0.030068085,0.030006293,-1.796422938,-4.606766429,6.499464525,9.585929017,50.42057127,16,37.88234036,36.79931702,14.84684077,0.914264872,1,0.914264872,0.013899998,0.016857293,44,0
spodata: uniform_40000_005_PL1.wkt,40000,41176,1163,0.029075,0,1176,0.0294,2.50E-05,0.004993334,0.004993725,-1.958294618,-4.555419233,12.85100649,19.89787443,101.0612981,15,14.10050159,14.61964261,4.120289332,diagonal_15000_05_PL1.wkt,15000,19800,3847,0.256466667,0,4800,0.32,0.002534984,0.050454466,0.049942486,-1.824056572,-4.614044533,7.23674276,9.941986278,57.67092242,15,39.74352498,39.84299353,19.40766332,0.850610313,1,0.850610313,0.021606994,0.026139426,22,0
spodata: uniform_40000_005_PL1.wkt,40000,41205,1192,0.0298,0,1205,0.030125,2.50E-05,0.004993334,0.004993725,-1.958294618,-4.555419233,11.35440379,18.59827286,81.06364599,15,13.10654536,12.87380092,4.26876041,diagonal_20000_001_PL1.wkt,20000,20113,113,0.00565,0,113,0.00565,1.01E-06,0.001002028,0.001003555,-1.819227021,-4.784842236,4.711205649,7.516571632,28.66588209,15,48.37119839,48.35626692,3.283102353,1,1,1,0.019027868,0.014469873,12902,1
spodata: uniform_40000_005_PL1.wkt,40000,41124,1109,0.027725,0,1124,0.0281,2.50E-05,0.004993334,0.004993725,-1.958294618,-4.555419233,11.49671277,18.10957739,83.0325521,14,10.34954456,10.63354597,3.962288415,diagonal_20000_01_PL1.wkt,20000,21074,1050,0.0525,0,1074,0.0537,9.97E-05,0.009992876,0.009949558,-1.819227021,-4.784267641,5.301183455,8.169948001,35.80616188,14,48.88715355,48.83510008,9.894876019,0.982933951,1,0.982933951,0.027234552,0.022320441,525,1
spodata: uniform_40000_005_PL1.wkt,40000,41168,1151,0.028775,0,1168,0.0292,2.50E-05,0.004993334,0.004993725,-1.958294618,-4.555419233,11.92478633,18.84026407,87.27804496,15,13.82905146,13.66541254,4.18978527,diagonal_10000_005_PL1.wkt,10000,10237,233,0.0233,0,237,0.0237,2.53E-05,0.005049291,0.004998548,-1.814332641,-4.37477979,5.362169181,8.41613847,36.95632228,15,35.92100159,35.74094011,4.747712347,1,1,1,0.012697109,0.010930634,1018,1
spodata: uniform_40000_005_PL1.wkt,40000,41206,1192,0.0298,0,1206,0.03015,2.50E-05,0.004993334,0.004993725,-1.958294618,-4.555419233,12.22108384,19.09647313,92.91273392,15,12.49081301,12.47936296,3.610317988,uniform_20000_004_PL1.wkt,20000,20437,431,0.02155,0,437,0.02185,1.60E-05,0.004007768,0.003985195,-1.958294618,-4.131204598,6.06084198,9.509713706,45.9301489,15,8.88045631,8.907533329,2.481953426,1,1,1,0.011798358,0.007380943,3347,1
spodata: uniform_40000_005_PL1.wkt,40000,41215,1197,0.029925,0,1215,0.030375,2.50E-05,0.004993334,0.004993725,-1.958294618,-4.555419233,11.08926607,18.26106549,79.08226017,15,12.03578916,11.85507275,3.538781443,uniform_10000_004_PL1.wkt,10000,10246,243,0.0243,0,246,0.0246,1.60E-05,0.004019585,0.00398339,-1.958294618,-3.706261252,5.482679771,9.080873745,38.94565747,15,6.323065979,6.237595691,2.155479189,1,1,1,0.005331488,0.005093613,1812,1
spodata: uniform_40000_005_PL1.wkt,40000,41121,1107,0.027675,0,1121,0.028025,2.50E-05,0.004993334,0.004993725,-1.958294618,-4.555419233,10.79556894,17.59646246,69.07904466,14,15.21145349,14.86338118,3.909199767,uniform_10000_04_PL1.wkt,10000,12322,2086,0.2086,0,2322,0.2322,0.001582763,0.040058928,0.039585752,-1.958294618,-3.70761935,6.59406797,9.693352492,46.01293651,14,8.694251067,7.539177674,5.263798467,0.882395277,1,0.882395277,0.010708998,0.015528478,22,0
spodata: uniform_40000_005_PL1.wkt,40000,41214,1197,0.029925,0,1214,0.03035,2.50E-05,0.004993334,0.004993725,-1.958294618,-4.555419233,12.7533867,20.15290625,98.99054175,16,15.16537811,15.14574858,4.01781746,diagonal_10000_01_PL1.wkt,10000,10737,732,0.0732,0,737,0.0737,9.80E-05,0.00986815,0.009917651,-1.809371669,-4.366111332,5.85513426,8.71198216,41.19612189,16,26.85422827,26.4563225,6.758318089,0.983376925,1,0.983376925,0.008266493,0.007757697,242,1
spodata: uniform_40000_005_PL1.wkt,40000,41156,1143,0.028575,0,1156,0.0289,2.50E-05,0.004993334,0.004993725,-1.958294618,-4.555419233,11.93723128,19.00896577,88.2252739,15,13.63006142,13.46060177,3.828908778,uniform_20000_02_PL2.wkt,20000,22411,2289,0.11445,0,2411,0.12055,4.03E-04,0.020051993,0.020107788,-1.958294618,-4.130873868,6.50496145,9.919809283,49.64817088,15,9.552522205,9.184843493,5.375664792,0.944782583,1,0.944782583,0.017634041,0.01412919,153,1
spodata: uniform_40000_005_PL1.wkt,40000,41195,1178,0.02945,0,1195,0.029875,2.50E-05,0.004993334,0.004993725,-1.958294618,-4.555419233,12.22830402,19.11780257,91.96981876,15,11.28243057,11.2899845,4.189079505,diagonal_10000_04_PL1.wkt,10000,12702,2241,0.2241,0,2702,0.2702,0.001600999,0.040096056,0.039780837,-1.814332641,-4.366052226,6.282691774,8.794331631,44.41721082,15,31.33543965,31.54186107,13.55205476,0.882392254,1,0.882392254,0.01801847,0.0177032,13,1
spodata: uniform_40000_005_PL1.wkt,40000,41189,1167,0.029175,0,1189,0.029725,2.50E-05,0.004993334,0.004993725,-1.958294618,-4.555419233,12.69101077,20.27360641,105.6715519,16,17.24935762,17.32133511,3.423668813,uniform_10000_05_PL1.wkt,10000,13233,2783,0.2783,0,3233,0.3233,0.00250306,0.050080281,0.050042678,-1.958294618,-3.706028364,8.16219146,11.4804484,73.54861628,16,7.682119668,8.696723521,5.784269995,0.850685512,1,0.850685512,0.010849318,0.009735652,13,1
spodata: uniform_40000_005_PL1.wkt,40000,41222,1200,0.03,0,1222,0.03055,2.50E-05,0.004993334,0.004993725,-1.958294618,-4.555419233,12.49608021,19.4432702,93.35630165,15,8.622301787,8.824279007,3.881151032,uniform_10000_005_PL1.wkt,10000,10280,277,0.0277,0,280,0.028,2.48E-05,0.005004864,0.005013037,-1.958294618,-3.706107452,6.217577873,9.69732721,46.37701081,15,4.208142468,4.307180052,2.114928885,1,1,1,0.004267613,0.004240191,1053,1
spodata: uniform_40000_005_PL1.wkt,40000,41178,1164,0.0291,0,1178,0.02945,2.50E-05,0.004993334,0.004993725,-1.958294618,-4.555419233,12.32573856,19.11964418,92.10137823,15,8.699612244,8.573634002,3.903804647,diagonal_10000_05_PL1.wkt,10000,13550,2694,0.2694,0,3550,0.355,0.002451831,0.049424396,0.049733372,-1.831607425,-4.358581033,6.636502827,9.031898089,47.88880721,15,30.56087627,30.1151789,14.87416908,0.84936342,1,0.84936342,0.014862326,0.022030118,14,0
spodata: uniform_40000_005_PL1.wkt,40000,41154,1131,0.028275,0,1154,0.02885,2.50E-05,0.004993334,0.004993725,-1.958294618,-4.555419233,11.84469248,18.45973882,84.05993477,14,13.33672747,13.6352301,4.218501626,diagonal_10000_001_PL1.wkt,10000,10045,45,0.0045,0,45,0.0045,1.01E-06,0.001004559,0.001008115,-1.801452339,-4.35519439,4.791387915,7.043206262,26.98379007,14,32.32902494,32.30552584,1.693123347,1,1,1,0.00939965,0.006374118,6631,1
spodata: uniform_40000_005_PL1.wkt,40000,41037,1017,0.025425,0,1037,0.025925,2.50E-05,0.004993334,0.004993725,-1.958294618,-4.555419233,11.02443343,17.8303186,76.19785913,14,16.13567301,16.10715524,4.099427977,uniform_15000_05_PL1.wkt,15000,19398,3866,0.257733333,0,4398,0.2932,0.002472616,0.049942864,0.049544236,-1.958294618,-3.953855108,7.14533346,10.10849467,53.77318344,14,10.15839094,9.987959418,8.854400819,0.848569553,1,0.848569553,0.014884494,0.030541548,13,0
spodata: uniform_40000_005_PL1.wkt,40000,41169,1162,0.02905,0,1169,0.029225,2.50E-05,0.004993334,0.004993725,-1.958294618,-4.555419233,12.22368692,19.17514156,95.13289302,15,10.54672824,10.84142057,3.493662815,uniform_20000_001_PL1.wkt,20000,20106,105,0.00525,0,106,0.0053,9.90E-07,9.91E-04,1.00E-03,-1.958294618,-4.130014622,5.968535047,9.473889616,46.07402318,15,7.386543614,7.431288583,1.499206139,1,1,1,0.0102781,0.005931876,12951,1
spodata: uniform_40000_005_PL1.wkt,40000,41093,1079,0.026975,0,1093,0.027325,2.50E-05,0.004993334,0.004993725,-1.958294618,-4.555419233,10.64127131,16.75818273,69.00363823,13,15.42656243,15.39060428,4.415618081,diagonal_10000_002_PL2.wkt,10000,10098,97,0.0097,0,98,0.0098,3.96E-06,0.001977225,0.002002151,-1.814332641,-4.360307737,4.474337999,6.82795962,24.10742431,13,32.98703959,32.88245277,3.271243025,1,1,1,0.011263378,0.008813068,4128,1
spodata: uniform_40000_005_PL1.wkt,40000,41145,1129,0.028225,0,1145,0.028625,2.50E-05,0.004993334,0.004993725,-1.958294618,-4.555419233,11.28827157,17.94191285,78.7035011,14,14.75813758,14.70958871,3.807246831,uniform_20000_01_PL1.wkt,20000,21122,1095,0.05475,0,1122,0.0561,1.00E-04,0.010041043,0.009983049,-1.958294618,-4.130423773,5.796097378,9.091183979,40.79348425,14,10.42118871,10.46992359,3.801585826,0.982155524,1,0.982155524,0.014903381,0.012523275,564,1
spodata: uniform_40000_005_PL1.wkt,40000,41216,1199,0.029975,0,1216,0.0304,2.50E-05,0.004993334,0.004993725,-1.958294618,-4.555419233,13.01115015,19.77424423,106.8346688,15,15.39632588,15.85997163,4.417910322,uniform_10000_002_PL2.wkt,10000,10109,109,0.0109,0,109,0.0109,4.06E-06,0.002012816,0.002010072,-1.958294618,-3.706310411,6.368406754,9.784813854,51.96551975,15,7.778807281,7.904138157,1.802139401,1,1,1,0.006414248,0.004640613,4278,1
spodata: uniform_40000_005_PL1.wkt,40000,41252,1242,0.03105,0,1252,0.0313,2.50E-05,0.004993334,0.004993725,-1.958294618,-4.555419233,12.49568207,19.30727633,98.88921042,15,11.01942873,11.31596218,4.292636845,diagonal_20000_004_PL1.wkt,20000,20492,466,0.0233,0,492,0.0246,1.59E-05,0.004000456,0.003985503,-1.82882299,-4.787352617,5.507061343,8.216909631,38.58846313,15,47.21562398,47.32236628,5.980834914,1,1,1,0.019198527,0.015482592,3167,1
spodata: uniform_40000_005_PL1.wkt,40000,41279,1262,0.03155,0,1279,0.031975,2.50E-05,0.004993334,0.004993725,-1.958294618,-4.555419233,13.26199633,20.68387893,108.9443625,16,12.55851683,12.56867137,3.771609685,uniform_12000_002_PL2.wkt,12000,12134,133,0.011083333,0,134,0.011166667,4.01E-06,0.001993189,0.002010833,-1.958294618,-3.819022598,6.505336359,10.24363227,53.08696923,16,6.354079012,6.373944357,1.82505536,1,1,1,0.006244838,0.004078016,5077,1
spodata: uniform_40000_005_PL1.wkt,40000,41141,1123,0.028075,0,1141,0.028525,2.50E-05,0.004993334,0.004993725,-1.958294618,-4.555419233,10.76959174,17.25086195,72.68551683,14,14.73135877,14.70077719,3.650955303,uniform_10000_01_PL1.wkt,10000,10543,529,0.0529,0,543,0.0543,1.01E-04,0.009931403,0.010097206,-1.958294618,-3.707263204,5.509616739,8.729725077,37.57196209,14,7.294011165,7.324206442,2.900035851,0.985665447,1,0.985665447,0.005203979,0.005259411,289,0
spodata: diagonal_40000_02_PL2.wkt,40000,49883,9556,0.2389,0,9883,0.247075,4.00E-04,0.019943895,0.020059288,-1.857525431,-5.213067553,12.97399521,18.20798164,92.84667939,15,12.75773561,13.17350371,6.945875486,uniform_10000_02_PL2.wkt,10000,10999,937,0.0937,0,999,0.0999,3.96E-04,0.019838708,0.019955103,-1.958294618,-3.7072319,6.555401429,9.142735767,46.33602703,15,31.92777557,32.92667612,3.781519969,1,1,1,0.017227188,0.024558397,19148,0
spodata: diagonal_40000_02_PL2.wkt,40000,50427,10124,0.2531,0,10427,0.260675,4.00E-04,0.019943895,0.020059288,-1.857525431,-5.213067553,15.88526987,21.0019649,131.2543341,16,7.695136311,9.249729726,6.799130142,diagonal_10000_004_PL1.wkt,10000,10514,509,0.0509,0,514,0.0514,1.57E-05,0.003964239,0.003992093,-1.788097314,-4.382528895,7.361056617,10.0049742,58.8271086,16,4.293648733,4.46564665,1.777948311,1,1,1,0.008109658,0.008857696,1344978,0
spodata: diagonal_40000_02_PL2.wkt,40000,49042,8790,0.21975,0,9042,0.22605,4.00E-04,0.019943895,0.020059288,-1.857525431,-5.213067553,13.42389664,17.84060648,91.19103864,14,11.78737687,10.91206213,7.13108212,diagonal_10000_02_PL2.wkt,10000,12304,2235,0.2235,0,2304,0.2304,3.95E-04,0.01989844,0.019884137,-1.806413311,-4.36372626,6.609515798,8.808053919,44.80642674,14,5.860593312,5.603284751,3.689697853,1,1,1,0.00885248,0.022523179,268686,0
spodata: diagonal_40000_02_PL2.wkt,40000,50066,9784,0.2446,0,10066,0.25165,4.00E-04,0.019943895,0.020059288,-1.857525431,-5.213067553,14.65194149,19.59988855,111.9768765,15,7.945238361,9.643681869,7.154726151,diagonal_12000_002_PL2.wkt,12000,12325,324,0.027,0,325,0.027083333,4.00E-06,0.002010642,0.001988505,-1.814332641,-4.471569489,6.672445335,9.22542963,49.06131924,15,5.253894528,5.308939003,1.70420685,1,1,1,0.015517539,0.015813546,1853679,0
spodata: diagonal_40000_02_PL2.wkt,40000,50562,10041,0.251025,0,10562,0.26405,4.00E-04,0.019943895,0.020059288,-1.857525431,-5.213067553,15.15305303,20.40663345,123.4722729,16,11.86350919,11.81052073,6.90817171,diagonal_10000_003_PL3.wkt,10000,10377,375,0.0375,0,377,0.0377,9.04E-06,0.002992273,0.003009699,-1.788097314,-4.373532929,6.933545659,9.63507911,54.59168002,16,6.809251454,6.909732267,1.74737899,1,1,1,0.009354586,0.008048559,1434938,1
spodata: diagonal_40000_02_PL2.wkt,40000,49095,8858,0.22145,0,9095,0.227375,4.00E-04,0.019943895,0.020059288,-1.857525431,-5.213067553,12.95059446,17.59029348,88.94151415,14,14.11154478,13.85009025,7.204649661,uniform_10000_001_PL1.wkt,10000,10050,49,0.0049,0,50,0.005,9.91E-07,0.001000506,9.90E-04,-1.958294618,-3.70553986,5.958858041,8.328466183,39.19546364,14,31.74951717,31.78672994,1.203735682,1,1,1,0.018531961,0.015071834,147841,1
spodata: diagonal_40000_02_PL2.wkt,40000,50093,9504,0.2376,0,10093,0.252325,4.00E-04,0.019943895,0.020059288,-1.857525431,-5.213067553,14.6940927,19.78583365,116.5355422,15,13.97136392,16.81601915,7.773282882,uniform_10000_03_PL3.wkt,15000,17541,2311,0.154066667,0,2541,0.1694,9.04E-04,0.030099983,0.029929714,-1.958294618,-3.955175586,7.797146999,10.26405501,62.57517388,15,34.83404587,36.61475841,5.981328224,0.96766118,1,0.96766118,0.016908181,0.028426721,13286,0
spodata: diagonal_40000_02_PL2.wkt,40000,48732,8522,0.21305,0,8732,0.2183,4.00E-04,0.019943895,0.020059288,-1.857525431,-5.213067553,12.762225,17.04362749,83.21013202,13,10.97623035,11.397741,7.558866999,diagonal_20000_02_PL2.wkt,20000,24321,4220,0.211,0,4321,0.21605,4.01E-04,0.020023429,0.020051816,-1.819227021,-4.793944235,6.28972295,8.442200265,41.04609736,13,8.059406398,8.380847213,5.318616148,1,1,1,0.022127032,0.039502238,517775,0
spodata: diagonal_40000_02_PL2.wkt,40000,49842,9494,0.23735,0,9842,0.24605,4.00E-04,0.019943895,0.020059288,-1.857525431,-5.213067553,13.91115596,18.91205328,102.4521942,15,8.849841254,10.06094429,6.952773368,diagonal_15000_005_PL1.wkt,15000,15939,934,0.062266667,0,939,0.0626,2.48E-05,0.005003333,0.004972331,-1.838822572,-4.618824779,6.45487294,9.008003516,45.88937355,15,6.348234523,6.446197846,2.381675224,1,1,1,0.010278765,0.026119207,1828843,0
spodata: diagonal_40000_02_PL2.wkt,40000,49807,9519,0.237975,0,9807,0.245175,4.00E-04,0.019943895,0.020059288,-1.857525431,-5.213067553,13.26664753,18.26140678,93.15339697,15,14.09498353,14.42313766,6.919273991,diagonal_15000_003_PL3.wkt,15000,15531,531,0.0354,0,531,0.0354,8.99E-06,0.002988501,0.003014457,-1.831607425,-4.608892115,6.095356998,8.631438326,41.10361371,15,9.157771921,9.215204827,1.904499578,1,1,1,0.012452493,0.017842758,2124744,0
spodata: diagonal_40000_02_PL2.wkt,40000,50607,10251,0.256275,0,10607,0.265175,4.00E-04,0.019943895,0.020059288,-1.857525431,-5.213067553,15.36571772,20.67093854,125.6156454,16,9.852354224,10.37641075,6.886123064,uniform_15000_005_PL1.wkt,15000,15429,425,0.028333333,0,429,0.0286,2.46E-05,0.004933992,0.004969182,-1.958294618,-3.954570848,7.239581193,9.955532406,57.08185009,16,39.32552506,39.67733358,2.46433382,1,1,1,0.020234906,0.026156846,146960,0
spodata: diagonal_40000_02_PL2.wkt,40000,50472,9933,0.248325,0,10472,0.2618,4.00E-04,0.019943895,0.020059288,-1.857525431,-5.213067553,16.03236764,21.09891057,133.8796005,16,15.51185257,16.55643379,7.057850152,uniform_10000_003_PL3.wkt,10000,10194,192,0.0192,0,194,0.0194,8.95E-06,0.002976635,0.003004125,-1.958294618,-3.705408277,7.499847825,10.115174,60.2546496,16,32.51806217,32.77215892,1.701714821,1,1,1,0.016405863,0.017245802,119884,0
spodata: diagonal_40000_02_PL2.wkt,40000,50370,10050,0.25125,0,10370,0.25925,4.00E-04,0.019943895,0.020059288,-1.857525431,-5.213067553,14.71951533,19.9774231,115.9836253,16,10.99050251,10.23887201,6.83814295,uniform_15000_003_PL3.wkt,15000,15265,263,0.017533333,0,265,0.017666667,9.04E-06,0.003005121,0.003007498,-1.958294618,-3.954611243,6.889024286,9.575653797,52.1418104,16,37.9675737,38.23075376,1.989516249,1,1,1,0.015125516,0.018230639,174292,0
spodata: diagonal_40000_02_PL2.wkt,40000,50535,9906,0.24765,0,10535,0.263375,4.00E-04,0.019943895,0.020059288,-1.857525431,-5.213067553,15.96997069,21.24524662,135.5603638,16,13.33118787,15.82368478,7.299939569,diagonal_10000_03_PL3.wkt,15000,20965,5412,0.3608,0,5965,0.397666667,9.01E-04,0.030068085,0.030006293,-1.796422938,-4.606766429,8.261292787,10.83223302,71.37448449,16,7.817404006,10.13166653,5.68263261,0.967957894,1,0.967957894,0.017885248,0.032492283,177039,0
